customer_id,customer_name,phone_number,item_id,rating,vendor_id,vendor_location_number,vendor_name,vendor_scope,section,item_type,item,price,error,item_img_url
988,Mark Scott,(508)785-7126,168,0.09025135,17,6,Streats of Detroit,Food,137,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
995,Nathaniel Rodriguez MD,+1-923-229-9197,170,0.28756753,17,6,Streats of Detroit,Food,137,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
993,Misty Yates,001-512-476-8056x51133,179,0.10253864,17,7,Streats of Detroit,Food,217,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
933,Kyle White,+1-827-724-4682x4413,182,0.07634447,17,7,Streats of Detroit,Food,217,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
993,Misty Yates,001-512-476-8056x51133,188,0.097150356,17,8,Streats of Detroit,Food,223,Hot Dog,Hot Dog,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
996,Christopher Ortiz,001-398-886-7927,190,0.11917805,17,8,Streats of Detroit,Food,223,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
985,Rhonda Mata,(492)561-1844x10884,192,0.11966919,17,8,Streats of Detroit,Food,223,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
990,Elizabeth Carlson,(461)341-0655x3917,198,0.0828125,17,9,Streats of Detroit,Food,227,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
558,Monique Houston,+1-601-203-0500,204,0.18954295,17,9,Streats of Detroit,Food,227,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
973,Connie Roberts,(997)336-4701x2022,214,0.12283943,17,10,Streats of Detroit,Food,238,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
979,Michael Marks,520.433.7514,215,0.05899059,17,10,Streats of Detroit,Food,238,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
955,Tina Beck,001-496-238-2910x5023,218,0.08405241,17,10,Streats of Detroit,Food,238,Non-Alcoholic,Gatorade,9.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
992,Wesley Thompson,288-603-7697x7319,231,0.115461,17,12,Streats of Detroit,Food,244,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
997,Rebecca Garcia,942-955-2800x40288,242,0.14246516,19,1,Tailgate Grill,Food,120,Sandwich,Chicken Tenders with Fries,17.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/38_Wing_Dings_Fries.jpg?raw=true
818,Michael Edwards,001-246-432-8675x22654,247,0.07118249,19,1,Tailgate Grill,Food,120,Non-Alcoholic,Regular or Large Soda,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
974,Steven Garcia,920-644-7739,248,0.048785333,19,1,Tailgate Grill,Food,120,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
990,Elizabeth Carlson,(461)341-0655x3917,286,0.07814022,20,3,Turf Tavern,Bar,132,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
992,Wesley Thompson,288-603-7697x7319,288,0.09085562,20,3,Turf Tavern,Bar,236,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
984,Marco Randall,(211)753-7632x49984,303,0.16682518,23,1,Kickoff Classics,Food,208,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
957,David Watkins,(937)509-0347x619,309,0.043572623,23,1,Kickoff Classics,Food,208,Snack,Bottomless Souvenir Popcorn,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
990,Elizabeth Carlson,(461)341-0655x3917,312,0.07467533,23,1,Kickoff Classics,Food,208,Sandwich,Chicken Tender Basket,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/13_chicken_wing.jpg?raw=true
992,Wesley Thompson,288-603-7697x7319,314,0.090188056,24,1,Novella's Pizza,Food,212,Pizza,Pepperoni Pizza,12.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
992,Wesley Thompson,288-603-7697x7319,320,0.08950332,24,1,Novella's Pizza,Food,212,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
985,Rhonda Mata,(492)561-1844x10884,326,0.1248692,25,1,Sonny's Hamburgers,Food,208,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
998,Andrew Taylor,+1-796-841-0734x56314,327,0.08482288,25,1,Sonny's Hamburgers,Food,208,Non-Alcoholic,Bottomless Souvenir Soda,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
715,Nicole Walker,001-447-317-1981x462,332,0.1702314,26,1,South East Pub,Bar,206,Alcohol,Premium Cocktail,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
979,Michael Marks,520.433.7514,338,0.061113212,26,1,South East Pub,Bar,206,Alcohol,Seltzer,12.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/30_Seltzer.jpg?raw=true
998,Andrew Taylor,+1-796-841-0734x56314,341,0.104927845,26,2,South East Pub,Bar,214,Alcohol,Premium Cocktail,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
998,Andrew Taylor,+1-796-841-0734x56314,346,0.08622253,26,2,South East Pub,Bar,214,Alcohol,Craft Beer,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
931,Casey Trevino,(407)290-8002,348,0.1418736,26,2,South East Pub,Bar,214,Alcohol,Wine,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/28_wine.png?raw=true
991,Edward Harrison,+1-744-735-0086,350,0.1032267,27,1,South Club Cafe,Food,214,Snack,Cake Slice,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/46_Cake_Slice.jpg?raw=true
716,Robert Leon,+1-418-540-7659,7,0.08833461,2,1,Big Boy,Food,108,Non-Alcoholic,Milkshakes,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/34_Milkshakes.jpg?raw=true
987,Marcus Walker,682.878.1544x060,11,0.17248304,2,1,Big Boy,Food,108,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
991,Edward Harrison,+1-744-735-0086,19,0.111617155,2,2,Big Boy,Food,127,Non-Alcoholic,Regular or Large Soda,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
925,Bailey Meyer,261-330-4457,21,0.07162374,2,3,Big Boy,Food,230,Sandwich,Grilled Chicken Breast Sandwich ,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/42_Sandwich.png?raw=true
991,Edward Harrison,+1-744-735-0086,27,0.10703903,2,3,Big Boy,Food,230,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
510,Kimberly Jones MD,001-737-863-1121x0941,28,0.09354209,2,3,Big Boy,Food,230,Non-Alcoholic,Regular or Large Soda,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
679,Christopher Wright,001-676-438-9635,29,0.07960541,2,3,Big Boy,Food,230,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
991,Edward Harrison,+1-744-735-0086,31,0.11095571,3,2,Coppercraft Distillery,Bar,121,Alcohol,Cocktails and Domestic Beer,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
899,Craig Smith,6848499606,40,0.053418256,5,1,Downtown Counter,Food,139,Hot Dog,Hot Dog,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
984,Marco Randall,(211)753-7632x49984,41,0.16931699,5,1,Downtown Counter,Food,139,Snack,Bottomless Souvenir Popcorn,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
973,Connie Roberts,(997)336-4701x2022,53,0.12635478,6,1,Goal Post Grill & Pizzeria,Food,119,Snack,Peanuts,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/48_Peanuts.jpg?raw=true
722,Justin Macdonald,001-635-676-8321x747,54,0.11103203,6,1,Goal Post Grill & Pizzeria,Food,119,Alcohol,Domestic Beer,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
980,Debbie Patterson,857.335.9825x1939,70,0.08083108,9,2,Hungry Howie's,Food,123,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
971,Alexis Jones,8877099730,77,0.12728304,9,4,Hungry Howie's,Food,226,Pizza,Cheese Pizza,12.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/05_pizza.jpg?raw=true
990,Elizabeth Carlson,(461)341-0655x3917,78,0.08285474,9,4,Hungry Howie's,Food,226,Pizza,Pepperoni Pizza,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
989,Amanda Hutchinson,879.742.2982,85,0.13382284,11,1,Lefty's Cheesesteaks,Food,103,Sandwich,Lefty's Cheesteak,16.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/15_sandwiches.jpg?raw=true
979,Michael Marks,520.433.7514,88,0.06644011,11,1,Lefty's Cheesesteaks,Food,103,Sandwich,Chicken Hoagie,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/40_Chicken_Hoagie.png?raw=true
850,Kristen Walter,+1-344-764-2123x5942,97,0.0748128,15,2,Slows To Go BBQ,Food,210,Sandwich,Big Poppa,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/15_sandwiches.jpg?raw=true
632,Tara Grimes,484-953-2218,99,0.08959302,16,1,Snack Zone,Food,117,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
974,Steven Garcia,920-644-7739,104,0.048950277,16,1,Snack Zone,Food,117,Snack,Cheese Chips,9.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/50_Cheese_Chips.jpg?raw=true
733,David Aguilar,+1-724-428-3494x425,110,0.06996847,17,1,Streats of Detroit,Food,109,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
988,Mark Scott,(508)785-7126,112,0.093290426,17,1,Streats of Detroit,Food,109,Snack,Popcorn,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
997,Rebecca Garcia,942-955-2800x40288,113,0.14625297,17,1,Streats of Detroit,Food,109,Pretzels,Pretzel,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
900,Danielle Carlson,001-419-494-2419x6936,120,0.12394769,17,2,Streats of Detroit,Food,120,Hot Dog,Value Meal,13.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
992,Wesley Thompson,288-603-7697x7319,124,0.09360753,17,2,Streats of Detroit,Food,120,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
908,Stephen Hogan,001-366-405-7636x9286,126,0.20083655,17,2,Streats of Detroit,Food,120,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
976,Kristin White,262.614.6160x9788,131,0.10167073,17,3,Streats of Detroit,Food,124,Hot Dog,Value Meal,13.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
997,Rebecca Garcia,942-955-2800x40288,134,0.1497227,17,3,Streats of Detroit,Food,124,Snack,Popcorn,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
912,Frank Greene,267-459-0067x74717,139,0.14413413,17,3,Streats of Detroit,Food,124,Non-Alcoholic,Regular or Large Soda,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
997,Rebecca Garcia,942-955-2800x40288,140,0.15894568,17,3,Streats of Detroit,Food,124,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
996,Christopher Ortiz,001-398-886-7927,141,0.092302784,17,3,Streats of Detroit,Food,124,Non-Alcoholic,Gatorade,9.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
994,Darren Reed,763.976.8111x04474,142,0.16170646,17,4,Streats of Detroit,Food,126,Hot Dog,Value Meal,13.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
985,Rhonda Mata,(492)561-1844x10884,143,0.11172594,17,4,Streats of Detroit,Food,126,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
944,Laura Pope,(748)754-0852x71381,147,0.11343474,17,4,Streats of Detroit,Food,126,Snack,Peanuts,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/48_Peanuts.jpg?raw=true
982,Jennifer Peck,310.567.8156,148,0.10416356,17,4,Streats of Detroit,Food,126,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
972,Tyler Murphy,(573)719-1497x12030,159,0.0703601,17,5,Streats of Detroit,Food,130,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
642,Wendy Taylor,(271)475-4371,160,0.22367536,17,5,Streats of Detroit,Food,130,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
982,Jennifer Peck,310.567.8156,167,0.1108465,17,6,Streats of Detroit,Food,137,Snack,Popcorn,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
980,Debbie Patterson,857.335.9825x1939,168,0.08273693,17,6,Streats of Detroit,Food,137,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
993,Misty Yates,001-512-476-8056x51133,170,0.118324034,17,6,Streats of Detroit,Food,137,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
990,Elizabeth Carlson,(461)341-0655x3917,179,0.08902623,17,7,Streats of Detroit,Food,217,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
923,David Cox,001-955-279-8981x2720,182,0.12703079,17,7,Streats of Detroit,Food,217,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
990,Elizabeth Carlson,(461)341-0655x3917,188,0.083363526,17,8,Streats of Detroit,Food,223,Hot Dog,Hot Dog,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
988,Mark Scott,(508)785-7126,190,0.10054387,17,8,Streats of Detroit,Food,223,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
984,Marco Randall,(211)753-7632x49984,192,0.17481527,17,8,Streats of Detroit,Food,223,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
982,Jennifer Peck,310.567.8156,198,0.13479902,17,9,Streats of Detroit,Food,227,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
511,Keith Paul,(835)618-4367x8325,204,0.1094895,17,9,Streats of Detroit,Food,227,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
965,Justin Ward,+1-400-481-5913x732,214,0.09057487,17,10,Streats of Detroit,Food,238,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
967,Sally Martinez,656-945-2589,215,0.12714894,17,10,Streats of Detroit,Food,238,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
947,Brian Jones,724.747.7517x935,218,0.07753837,17,10,Streats of Detroit,Food,238,Non-Alcoholic,Gatorade,9.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
